date,open,high,low,close,volume,average
2018/11/19 9:00,177.472,177.472,172.93,174.32,43244.34,175.5485
2018/11/19 10:00,174.33,174.33,169.98,170.64,33012.85,172.32
2018/11/19 11:00,170.64,172.1,170.24,172.1,9436.778,171.27
2018/11/19 12:00,172.07,172.07,168.74,169.98,18481.7,170.715
2018/11/19 13:00,169.98,170,162,165.7,58825.45,166.92
2018/11/19 14:00,165.7,165.86,162.65,164.12,31129.27,164.5825
2018/11/19 15:00,164.058,164.127,162.12,162.817,13704.31,163.2805
2018/11/19 16:00,162.81,162.817,154.09,158.19,124225.4,159.47675
2018/11/19 17:00,158.16,158.41,154,155.24,31226.37,156.4525
2018/11/19 18:00,155.2,160.56,154.89,159.67,46335.85,157.58
2018/11/19 19:00,159.67,159.95,157.21,157.54,20134.23,158.5925
2018/11/19 20:00,157.53,159.78,156.29,157.3,24169.46,157.725
2018/11/19 21:00,157.3,157.5,153.52,156.33,46287.64,156.1625
2018/11/19 22:00,156.35,158.16,154.27,156.88,36829.56,156.415
2018/11/19 23:00,156.86,159.59,155.59,157.37,31327.63,157.3525
2018/11/20 0:00,157.34,158.94,152.136,157.55,85048.01,156.4915
2018/11/20 1:00,157.55,157.704,155.217,155.773,22745.36,156.561
2018/11/20 2:00,155.948,157.709,153.65,154.69,23335.53,155.49925
2018/11/20 3:00,154.64,157.09,153.74,156.44,25435.54,155.4775
2018/11/20 4:00,156.45,157.91,153.75,153.75,24945.81,155.465
2018/11/20 5:00,153.76,154.39,147.22,152.17,77638.8,151.885
2018/11/20 6:00,152.17,153.54,148.78,151.89,61965.97,151.595
2018/11/20 7:00,151.88,154.26,150.83,150.93,35455.98,151.975
2018/11/20 8:00,150.96,152.31,149.39,151.98,30577.49,151.16
2018/11/20 9:00,151.98,152.09,151.31,151.937,9383.29,151.82925
2018/11/20 10:00,151.86,154.89,151.82,153.21,28722.2,152.945
2018/11/20 11:00,153.24,153.24,151.06,151.35,23265.78,152.2225
2018/11/20 12:00,151.36,152.37,147.2,147.84,25486.121,149.6925
2018/11/20 13:00,147.86,148.8,144.01,145.04,74365.8,146.4275
2018/11/20 14:00,145.03,145.45,138,140.9,98383,142.345
2018/11/20 15:00,140.9,142.26,139.01,139.033,42221.74,140.30075
2018/11/20 16:00,139.033,139.04,127,133.77,197496.1,134.71075
2018/11/20 17:00,133.77,139.36,133.76,135.79,95524.8,135.67
2018/11/20 18:00,135.79,141.44,135.614,137.81,65024.7,137.6635
2018/11/20 19:00,137.69,138,134.26,134.561,38586.65,136.12775
2018/11/20 20:00,134.63,139.82,134.42,136.88,50424.16,136.4375
2018/11/20 21:00,136.828,137.39,135.62,136.27,23338.94,136.527
2018/11/20 22:00,136.26,147.04,135.25,143.85,79035.09,140.6
2018/11/20 23:00,143.85,149.32,142.164,149.32,79499.9,146.1635
2018/11/21 0:00,149.05,150.55,145.631,147.73,76859.69,148.24025
2018/11/21 1:00,147.823,148.38,140.6,140.94,50450.13,144.43575
2018/11/21 2:00,140.93,142.28,138.9,141.947,85814.17,141.01425
2018/11/21 3:00,141.94,143.07,139.648,140.12,28238.95,141.1945
2018/11/21 4:00,140.12,140.12,129.43,136.47,159725,136.535
2018/11/21 5:00,136.42,138.94,134.32,137.47,54452.88,136.7875
2018/11/21 6:00,137.41,138.243,131.86,131.94,25671.33,134.86325
2018/11/21 7:00,131.87,135.21,128.23,133.85,60951.3,132.29
2018/11/21 8:00,133.85,134.97,129,130.29,77082.1,132.0275
2018/11/21 9:00,130.1,131.13,126.2,129.742,54496.85,129.293
2018/11/21 10:00,129.72,137.62,129.69,135.45,62819.83,133.12
2018/11/21 11:00,135.604,139.16,133.4,137.43,48582.93,136.3985
2018/11/21 12:00,137.41,138.572,135.35,137.92,23090.71,137.313
2018/11/21 13:00,137.78,137.78,131.64,131.65,16435.34,134.7125
2018/11/21 14:00,131.64,135.96,131.42,134.89,33664.78,133.4775
2018/11/21 15:00,134.89,136.87,133.82,136.86,24882.22,135.61
2018/11/21 16:00,136.8,141,135.61,139.28,36297.8,138.1725
2018/11/21 17:00,139.39,141.91,137.32,140.75,33621.31,139.8425
2018/11/21 18:00,140.75,140.75,137.26,138.26,23109.1,139.255
2018/11/21 19:00,138.349,140.12,135.73,136.18,38591.6,137.59475
2018/11/21 20:00,136.18,141.71,136.18,140.09,45482.75,138.54
2018/11/21 21:00,140.06,140.07,135.56,136.19,26586.21,137.97
2018/11/21 22:00,136.19,137.25,134.68,135.9,34955.81,136.005
2018/11/21 23:00,135.9,139.66,135.9,137.98,21618.33,137.36
2018/11/22 0:00,137.98,139,136.253,136.54,14412.24,137.44325
2018/11/22 1:00,136.54,137.1,133.88,136.24,24474.65,135.94
2018/11/22 2:00,136.25,136.53,134.37,134.702,23681.32,135.463
2018/11/22 3:00,134.7,134.82,133.5,134.23,18974.29,134.3125
2018/11/22 4:00,134.12,137.4,133.65,135.6,34879.57,135.1925
2018/11/22 5:00,135.58,138.21,131.97,136.348,66927.09,135.527
2018/11/22 6:00,136.34,139.28,136.34,137.25,22447.8,137.3025
2018/11/22 7:00,137.26,139.57,135.91,138.17,27368.82,137.7275
2018/11/22 8:00,138.18,140,137.09,137.99,18837.145,138.315
2018/11/22 9:00,137.99,140.46,137.86,140.29,12132.57,139.15
2018/11/22 10:00,140.2,140.39,139.01,139.54,7829.076,139.785
2018/11/22 11:00,139.48,139.48,137.47,138.36,17174.32,138.6975
2018/11/22 12:00,138.37,138.8,137,137.77,6968.834,137.985
2018/11/22 13:00,137.77,138.5,137.46,138.5,5237.446,138.0575
2018/11/22 14:00,138.491,138.5,136.63,136.86,7750.18,137.62025
2018/11/22 15:00,136.89,137.14,136.13,136.98,10467.68,136.785
2018/11/22 16:00,136.98,137.11,135.58,136.858,14932.54,136.632
2018/11/22 17:00,136.85,137.06,133.43,133.88,18046.11,135.305
2018/11/22 18:00,133.87,135.49,133.78,134.97,14280.627,134.5275
2018/11/22 19:00,134.964,134.964,133.049,134.58,9658.705,134.38925
2018/11/22 20:00,134.58,134.59,132,132.43,11684.7,133.4
2018/11/22 21:00,132.38,132.92,130,132.1,33840.51,131.85
2018/11/22 22:00,132.11,134.2,132.1,133.1,13448.04,132.8775
2018/11/22 23:00,133.25,133.94,132.21,133.351,10573.259,133.18775
2018/11/23 0:00,133.351,133.351,131.61,132.43,8117.25,132.6855
2018/11/23 1:00,132.44,134.19,132.36,133.62,7510.242,133.1525
2018/11/23 2:00,133.614,133.959,132.51,132.63,7948.298,133.17825
2018/11/23 3:00,132.63,132.64,130.69,131.12,11283.01,131.77
2018/11/23 4:00,131.12,132.02,130.84,131.8,12056.489,131.445
2018/11/23 5:00,131.7,133.43,131.7,132.16,13636.84,132.2475
2018/11/23 6:00,132.16,132.5,131.11,131.61,7396.06,131.845
2018/11/23 7:00,131.54,131.54,125,126.3,87826.258,128.595
2018/11/23 8:00,126.32,129.05,125.32,126.21,47996.59,126.725
2018/11/23 9:00,126.32,126.47,119.52,121.7,99968.75,123.5025
2018/11/23 10:00,121.81,124.37,119.65,122.95,44791.68,122.195
2018/11/23 11:00,122.95,127.46,122.95,124.64,54923.36,124.5
2018/11/23 12:00,124.81,126.59,123.81,125.01,32149,125.055
2018/11/23 13:00,125.01,127,122.72,126.14,55606.66,125.2175
2018/11/23 14:00,126.14,126.88,125.09,126.705,20377.79,126.20375
2018/11/23 15:00,126.71,128.21,126.061,126.16,42506.84,126.78525
2018/11/23 16:00,126.17,127.19,125.83,127.19,16929.86,126.595
2018/11/23 17:00,127.19,128.88,125.78,126,32450.54,126.9625
2018/11/23 18:00,125.99,126.71,125.04,125.52,15846.1,125.815
2018/11/23 19:00,125.51,125.67,123.97,125.4,20502.16,125.1375
2018/11/23 20:00,125.4,125.97,123.1,123.1,12325.14,124.3925
2018/11/23 21:00,123.11,123.97,122,123.774,17560.97,123.2135
2018/11/23 22:00,123.77,124.86,123.11,124.51,19561.72,124.0625
2018/11/23 23:00,124.51,124.78,123.49,124.08,6979.48,124.215
2018/11/24 0:00,124.14,124.15,121.25,122.33,19628.08,122.9675
2018/11/24 1:00,122.48,122.9,120.06,122.12,31241.91,121.89
2018/11/24 2:00,122.12,122.67,121.04,122.04,17893.93,121.9675
2018/11/24 3:00,122.04,124.07,121.64,123.18,17774.29,122.7325
2018/11/24 4:00,123.19,123.19,122.44,122.58,8477.46,122.85
2018/11/24 5:00,122.56,124.48,122.44,123.9,14111.629,123.345
2018/11/24 6:00,123.94,126.95,123.33,126.02,18226.7,125.06
2018/11/24 7:00,126.07,126.36,124.92,125.24,7805.55,125.6475
2018/11/24 8:00,125.23,130.5,124.98,129.418,44257.33,127.532
2018/11/24 9:00,129.41,129.73,127.45,128.81,15233.39,128.85
2018/11/24 10:00,128.81,129.13,126.71,126.72,11046.04,127.8425
2018/11/24 11:00,126.87,127.95,126.87,127.36,4443.834,127.2625
2018/11/24 12:00,127.36,128.25,127.24,127.24,3153.278,127.5225
2018/11/24 13:00,127.24,127.24,125.73,126.25,9146.385,126.615
2018/11/24 14:00,126.25,126.55,125.91,126.15,4061.707,126.215
2018/11/24 15:00,126.15,126.15,123.53,124.4,14160.13,125.0575
2018/11/24 16:00,124.4,125.51,124.4,125.42,7622.88,124.9325
2018/11/24 17:00,125.42,125.618,124.09,125.46,7661.99,125.147
2018/11/24 18:00,125.5,125.618,122.9,123.38,18217.038,124.3495
2018/11/24 19:00,123.48,124.3,122.9,123.7,7503.32,123.595
2018/11/24 20:00,123.65,124.56,122.59,124.17,12365.56,123.7425
2018/11/24 21:00,124.29,124.72,123.98,124.11,8299.41,124.275
2018/11/24 22:00,124.11,125.5,124,124.8,9717.983,124.6025
2018/11/24 23:00,124.79,124.97,123.46,124.2,9238.397,124.355
2018/11/25 0:00,124.29,124.29,122.46,123.14,9305.472,123.545
2018/11/25 1:00,123.13,123.78,123,123.39,7155.571,123.325
2018/11/25 2:00,123.396,124.12,123.35,123.81,9411.52,123.669
2018/11/25 3:00,123.8,123.81,121.14,121.76,25549.87,122.6275
2018/11/25 4:00,121.75,122.49,120.96,122.11,16364.09,121.8275
2018/11/25 5:00,122.1,122.18,113.59,116.544,144940.29,118.6035
2018/11/25 6:00,116.45,117.132,111.15,113.78,96192,114.628
2018/11/25 7:00,113.78,118.01,112.94,114.8,84661.61,114.8825
2018/11/25 8:00,114.79,116.04,113.5,114.15,41472.64,114.62
2018/11/25 9:00,114.13,114.5,113,113.28,22023.53,113.7275
2018/11/25 10:00,113.28,113.28,109,110.54,67787.99,111.525
2018/11/25 11:00,110.55,111.01,106.63,107.13,61699.37,108.83
2018/11/25 12:00,107.05,110.91,106.11,107.88,60379.57,107.9875
2018/11/25 13:00,107.88,108.99,106.6,108.15,33293.04,107.905
2018/11/25 14:00,108.06,110.01,107.64,108.121,32976.34,108.45775
2018/11/25 15:00,108.13,109.72,108.13,109.52,25669.89,108.875
2018/11/25 16:00,109.52,110,108.35,108.63,23067.36,109.125
2018/11/25 17:00,108.62,108.9,104.66,105.27,61106.27,106.8625
2018/11/25 18:00,105.2,111.36,102.96,110.48,118256.5,107.5
2018/11/25 19:00,110.52,123.51,110.51,112.368,154810.53,114.227
2018/11/25 20:00,112.37,114.45,111.3,112.39,35384.93,112.6275
2018/11/25 21:00,112.39,115.68,111.54,113.87,34635.44,113.37
2018/11/25 22:00,113.88,115.01,112.35,114.25,33701.69,113.8725
2018/11/25 23:00,114.25,114.25,111.18,112.36,45833.66,113.01
2018/11/26 0:00,112.35,114.01,111.16,112.27,44499.29,112.4475
2018/11/26 1:00,112.27,112.66,108.67,109.81,37184.28,110.8525
2018/11/26 2:00,109.79,111.86,109.78,110.66,15975.99,110.5225
2018/11/26 3:00,110.63,115.79,110.46,113.21,44864.04,112.5225
2018/11/26 4:00,113.24,119.9,113.1,117.1,66424.55,115.835
2018/11/26 5:00,117.04,122.18,115.89,119.67,61412.56,118.695
2018/11/26 6:00,119.56,121.16,117.6,117.73,39087.89,119.0125
2018/11/26 7:00,117.616,119.71,117.41,118.72,17470.05,118.364
2018/11/26 8:00,118.73,121.49,118.29,118.82,38137.26,119.3325
2018/11/26 9:00,118.88,119,117.45,117.5,21332.39,118.2075
2018/11/26 10:00,117.49,117.5,115.93,117.21,21248.813,117.0325
2018/11/26 11:00,117.207,118.46,116.99,117.9,26473.2,117.63925
2018/11/26 12:00,117.901,117.92,115.53,116,28118.5,116.83775
2018/11/26 13:00,116,117.78,114.96,117.09,28830.62,116.4575
2018/11/26 14:00,117.085,120.84,116.871,119.42,28586.86,118.554
2018/11/26 15:00,119.423,119.48,117.52,117.65,25349.51,118.51825
2018/11/26 16:00,117.65,117.76,114.81,116.63,24599.87,116.7125
2018/11/26 17:00,116.58,116.78,114.52,115.5,20860.15,115.845
2018/11/26 18:00,115.5,117.35,114.755,116.522,21092.82,116.03175
2018/11/26 19:00,116.522,117.78,115.63,116.781,15575.16,116.67825
2018/11/26 20:00,116.79,117.07,115.24,115.84,16938.32,116.235
2018/11/26 21:00,115.96,116.2,112.7,112.8,25562.14,114.415
2018/11/26 22:00,112.8,113.42,110.1,112.722,45997.43,112.2605
2018/11/26 23:00,112.73,112.75,110.69,110.71,33849.9,111.72
2018/11/27 0:00,110.71,112.86,107.51,111.81,113747.9,110.7225
2018/11/27 1:00,111.8,113.99,110.97,110.98,42772.72,111.935
2018/11/27 2:00,110.98,113.13,110.22,112.79,28003.94,111.78
2018/11/27 3:00,112.866,114.3,111.2,111.86,25706.95,112.5565
2018/11/27 4:00,111.92,112.25,106.6,108.79,59818.89,109.89
2018/11/27 5:00,108.79,110.45,106.82,108.31,50487.2,108.5925
2018/11/27 6:00,108.31,109.49,107.37,107.9,14894.56,108.2675
2018/11/27 7:00,107.9,111.4,107,110.75,40591.22,109.2625
2018/11/27 8:00,110.744,110.84,108.71,109.83,17842.68,110.031
2018/11/27 9:00,109.85,109.881,106.22,107.61,22535.19,108.39025
2018/11/27 10:00,107.61,108.529,106.15,108.35,18058.61,107.65975
2018/11/27 11:00,108.42,109.31,107,107.371,19098.46,108.02525
2018/11/27 12:00,107.37,108.7,106.35,108.06,12478.18,107.62
2018/11/27 13:00,108.009,110.11,107.89,109.39,16833.99,108.84975
2018/11/27 14:00,109.42,109.89,108.14,109.88,9969.42,109.3325
2018/11/27 15:00,109.88,110.63,108.1,109.06,19321.02,109.4175
2018/11/27 16:00,109.03,109.07,106.46,106.7,23198.47,107.815
2018/11/27 17:00,106.71,108.11,106.17,107.34,13343.67,107.0825
2018/11/27 18:00,107.327,107.649,102.2,105.72,104257.7,105.724
2018/11/27 19:00,105.72,106.47,104.68,105.04,10617.92,105.4775
2018/11/27 20:00,104.94,106.42,104.31,106.1,13795.73,105.4425
2018/11/27 21:00,106.1,109.73,106.09,108,36073,107.48
2018/11/27 22:00,108,108.41,107.03,107.54,19073.06,107.745
2018/11/27 23:00,107.53,107.53,105.83,106.32,26898.07,106.8025
2018/11/28 0:00,106.32,108.48,105.34,108.37,38666.83,107.1275
2018/11/28 1:00,108.38,109.46,107.84,107.99,26662.57,108.4175
2018/11/28 2:00,108,109.309,107.44,108.8,20907.54,108.38725
2018/11/28 3:00,108.79,110.18,108.17,108.65,14210.198,108.9475
2018/11/28 4:00,108.65,108.99,107.9,108.98,10440.45,108.63
2018/11/28 5:00,108.97,113.18,107.91,111.76,45856.62,110.455
2018/11/28 6:00,111.8,115,109.99,113.606,48456.24,112.599
2018/11/28 7:00,113.6,114.13,111.016,111.72,20566.66,112.6165
2018/11/28 8:00,111.72,115,111.72,112.42,48492.79,112.715
2018/11/28 9:00,112.41,113.13,111.93,112.2,20365.22,112.4175
2018/11/28 10:00,112.2,113.67,112.2,112.32,16301.96,112.5975
2018/11/28 11:00,112.34,115.2,112.28,114.21,28511.248,113.5075
2018/11/28 12:00,114.21,118.94,113.39,117.67,76569.78,116.0525
2018/11/28 13:00,117.62,118.29,116.18,116.65,37687.42,117.185
2018/11/28 14:00,116.6,117.62,116.6,116.69,14856.24,116.8775
2018/11/28 15:00,116.69,118.87,116.61,118.16,16763.25,117.5825
2018/11/28 16:00,118.16,118.66,115.53,115.88,31675.88,117.0575
2018/11/28 17:00,115.88,116.84,115.88,116.42,14167.59,116.255
2018/11/28 18:00,116.42,117.56,115.65,116.87,9964.517,116.625
2018/11/28 19:00,116.86,117.83,115.8,116.64,10704.129,116.7825
2018/11/28 20:00,116.64,119.865,115.22,119,24174.24,117.68125
2018/11/28 21:00,119,119.9,118.16,119,24187.56,119.015
2018/11/28 22:00,119,123.37,118.49,121.83,55447.05,120.6725
2018/11/28 23:00,121.82,122.15,119.83,121.5,36215.98,121.325
2018/11/29 0:00,121.5,121.6,120,120,21766.95,120.775
2018/11/29 1:00,120,122.47,119.67,121.4,27192.85,120.885
2018/11/29 2:00,121.4,123,121.4,122.324,18204.2,122.031
2018/11/29 3:00,122.33,127.34,121.84,124.8,62798.27,124.0775
2018/11/29 4:00,124.78,127.87,124.42,125.19,34795.11,125.565
2018/11/29 5:00,125.2,125.869,122.51,122.563,22816.8,124.0355
2018/11/29 6:00,122.56,123.36,121.49,122.63,16665.13,122.51
2018/11/29 7:00,122.64,124.11,122.15,124.05,15775.47,123.2375
2018/11/29 8:00,124.04,125.05,122.13,123.3,15373.11,123.63
2018/11/29 9:00,123.3,123.3,119.5,120.236,22247.7,121.584
2018/11/29 10:00,120.3,120.9,118.4,120.18,31468.66,119.945
2018/11/29 11:00,120.18,120.34,117.76,118.04,17630.22,119.08
2018/11/29 12:00,118.03,119.83,116.8,119.45,24460.72,118.5275
2018/11/29 13:00,119.45,122.09,119.2,120.75,21987.85,120.3725
2018/11/29 14:00,120.83,121.45,119.69,121.01,6674.711,120.745
2018/11/29 15:00,121.01,121.42,118.97,120.01,12750.47,120.3525
2018/11/29 16:00,120,122.86,119.58,121.68,14581.1,121.03
2018/11/29 17:00,121.68,124.56,121.68,122.64,31345.19,122.64
2018/11/29 18:00,122.61,123.4,120.41,120.99,28345.93,121.8525
2018/11/29 19:00,121,125.17,120.97,122.45,30332.21,122.3975
2018/11/29 20:00,122.44,123.336,117.83,118.49,31017.9,120.524
2018/11/29 21:00,118.53,119.35,116.78,118.04,26776.39,118.175
2018/11/29 22:00,118.15,119.8,118.03,118.659,12610.14,118.65975
2018/11/29 23:00,118.659,119.76,117.43,118.09,19942.786,118.48475
2018/11/30 0:00,118.1,121.74,118.09,120.508,17691.98,119.6095
2018/11/30 1:00,120.51,121.53,119.1,119.498,16364.91,120.1595
2018/11/30 2:00,119.41,120.6,118.43,118.96,12745.1,119.35
2018/11/30 3:00,119.06,119.06,117.11,118.5,12279.35,118.4325
2018/11/30 4:00,118.5,119.17,117.45,118.21,7626.43,118.3325
2018/11/30 5:00,118.21,118.345,115.1,116.89,28021.69,117.13625
2018/11/30 6:00,116.89,117.88,115.59,117.79,10612.32,117.0375
2018/11/30 7:00,117.79,119.5,117.78,118.51,12809.43,118.395
2018/11/30 8:00,118.52,119.26,115.93,117.16,12680.57,117.7175
2018/11/30 9:00,117.15,117.76,115.5,117.37,9158.254,116.945
2018/11/30 10:00,117.37,119.48,116.75,119.3,16447.13,118.225
2018/11/30 11:00,119.3,120.63,118.9,119.43,15064.91,119.565
2018/11/30 12:00,119.42,120.17,117.99,119.37,11844.24,119.2375
2018/11/30 13:00,119.38,120.2,118.79,119.18,8431.01,119.3875
2018/11/30 14:00,119.18,121.12,118.49,119.054,37657.5,119.461
2018/11/30 15:00,119.18,119.51,117,117.64,63389.01,118.3325
2018/11/30 16:00,117.64,120.06,117,118.51,20430.654,118.3025
2018/11/30 17:00,118.43,118.799,117.57,118.02,5027.05,118.20475
2018/11/30 18:00,118.03,118.09,111.951,114.44,72708.85,115.62775
2018/11/30 19:00,114.43,115.16,113.068,114.36,33254.77,114.2545
2018/11/30 20:00,114.26,114.78,112.19,114.31,34987.92,113.885
2018/11/30 21:00,114.44,115.2,114.1,114.44,16319.38,114.545
2018/11/30 22:00,114.44,115.15,113.44,114.27,9198.04,114.325
2018/11/30 23:00,114.433,114.47,112.8,114.47,22335.82,114.04325
2018/12/1 0:00,114.49,115.95,113.98,115.95,16927.76,115.0925
2018/12/1 1:00,115.94,115.95,114.97,115.42,4166.116,115.57
2018/12/1 2:00,115.42,115.77,114.64,114.75,5148.42,115.145
2018/12/1 3:00,114.86,115.5,114.73,114.99,1674.992,115.02
2018/12/1 4:00,114.98,115.13,113.94,114.7,12733.57,114.6875
2018/12/1 5:00,114.7,115.15,111.41,113.79,23390.426,113.7625
2018/12/1 6:00,113.65,113.8,111.991,112.86,16823.56,113.07525
2018/12/1 7:00,112.979,114,112.49,113.68,10803.94,113.28725
2018/12/1 8:00,113.64,113.89,112.5,113.77,8718.689,113.45
2018/12/1 9:00,113.76,114.3,113.72,113.78,10582.28,113.89
2018/12/1 10:00,113.77,114.04,113.14,113.23,5604.387,113.545
2018/12/1 11:00,113.23,113.68,112.67,113.27,9951.04,113.2125
2018/12/1 12:00,113.27,113.28,111.948,112.63,12720.336,112.782
2018/12/1 13:00,112.62,113.39,111.61,112.36,9379.444,112.495
2018/12/1 14:00,112.3,113.01,111.52,111.97,10575.04,112.2
2018/12/1 15:00,111.97,112.98,111.964,112.78,5244.505,112.4235
2018/12/1 16:00,112.78,114.6,112.69,113.84,14140.614,113.4775
2018/12/1 17:00,113.832,114.7,113.8,114.56,5997.969,114.223
2018/12/1 18:00,114.55,120.16,114.499,118.72,73196.18,116.98225
2018/12/1 19:00,118.71,123.1,118.62,120.7,65847.21,120.2825
2018/12/1 20:00,120.7,122.32,118.92,119.392,30016.2,120.333
2018/12/1 21:00,119.392,120.24,118.5,118.68,14363.882,119.203
2018/12/1 22:00,118.63,120.17,118.39,119.5,11677.5,119.1725
2018/12/1 23:00,119.65,120.47,119.015,120.25,6378.973,119.84625
2018/12/2 0:00,120.24,121.27,119.73,120.15,16747.71,120.3475
2018/12/2 1:00,120.15,120.92,119.71,120.6,7946.772,120.345
2018/12/2 2:00,120.6,120.91,120.1,120.24,3722.851,120.4625
2018/12/2 3:00,120.24,121.55,120.12,121.1,7202.4,120.7525
2018/12/2 4:00,121.11,121.11,118.66,119.47,9980.815,120.0875
2018/12/2 5:00,119.47,120.61,119.12,119.79,12255.655,119.7475
2018/12/2 6:00,119.79,121.06,119.43,120.32,5378.947,120.15
2018/12/2 7:00,120.37,120.38,119.26,119.65,3054.458,119.915
2018/12/2 8:00,119.65,120.89,119.5,120.22,4810.783,120.065
2018/12/2 9:00,120.14,121.95,120.14,121.65,7963.331,120.97
2018/12/2 10:00,121.59,122.38,120.95,121.086,6767.93,121.5015
2018/12/2 11:00,121.08,121.13,119.31,119.74,11464.94,120.315
2018/12/2 12:00,119.739,120,119.02,119.14,4657.048,119.47475
2018/12/2 13:00,119.26,119.26,117.23,118.66,18066.81,118.6025
2018/12/2 14:00,118.64,118.847,117.9,118.48,4822.293,118.46675
2018/12/2 15:00,118.486,118.7,117.89,118.17,7466.869,118.3115
2018/12/2 16:00,118.169,118.63,117.29,118.05,5836.725,118.03475
2018/12/2 17:00,118.05,119.28,118.05,118.28,11256.91,118.415
2018/12/2 18:00,118.28,118.28,116.231,117.13,23038.43,117.48025
2018/12/2 19:00,117.14,117.74,116.34,117.19,6699.123,117.1025
2018/12/2 20:00,117.18,118.5,116.92,117.92,5867.257,117.63
2018/12/2 21:00,117.929,118,116.82,117.47,4123.198,117.55475
2018/12/2 22:00,117.476,118.93,117.238,118.14,5903.452,117.946
2018/12/2 23:00,118.189,118.76,117.5,118.24,4457.033,118.17225
2018/12/3 0:00,118.17,118.25,117.38,117.74,6485.303,117.885
2018/12/3 1:00,117.75,117.9,116.75,117.67,4344.527,117.5175
2018/12/3 2:00,117.71,117.76,117.1,117.33,1889.246,117.475
2018/12/3 3:00,117.32,117.99,116.62,117.8,2084.5956,117.4325
2018/12/3 4:00,117.8,119.28,117.48,118.59,6826.653,118.2875
2018/12/3 5:00,118.592,120.45,118.592,119.02,14783.345,119.1635
2018/12/3 6:00,119.005,119.08,116.82,117.69,5372.073,118.14875
2018/12/3 7:00,117.7,117.9,116.44,117.12,9098.43,117.29
2018/12/3 8:00,117.111,117.411,116.45,116.96,6829.859,116.983
2018/12/3 9:00,116.97,117.53,116.41,117.19,4617.912,117.025
2018/12/3 10:00,117.191,117.28,112.86,113.73,37411.32,115.26525
2018/12/3 11:00,113.7,114.44,113.23,114.338,7768.845,113.927
2018/12/3 12:00,114.338,114.59,113.63,114.496,4684.663,114.2635
2018/12/3 13:00,114.496,114.496,113.38,114,3756.583,114.093
2018/12/3 14:00,114.01,114.01,113.12,113.39,5097.816,113.6325
2018/12/3 15:00,113.396,113.84,112.5,113.68,10726.437,113.354
2018/12/3 16:00,113.67,114.55,112.61,114.44,12594.9,113.8175
2018/12/3 17:00,114.43,114.74,113.91,113.92,10093.511,114.25
2018/12/3 18:00,113.92,114.78,113.9,114.3,2743.478,114.225
2018/12/3 19:00,114.29,114.29,113.44,113.88,4428.542,113.975
2018/12/3 20:00,113.88,114.98,113.88,114.52,4872.549,114.315
2018/12/3 21:00,114.46,115.29,113.5,114.73,13772.839,114.495
2018/12/3 22:00,114.73,114.74,111.8,112.21,28454.32,113.37
2018/12/3 23:00,112.21,112.21,107.3,108.27,89812.68,109.9975
2018/12/4 0:00,108.26,108.58,106.87,108.25,15386.88,107.99
2018/12/4 1:00,108.252,108.5,107.23,108.27,17694.57,108.063
2018/12/4 2:00,108.27,108.638,107.82,108.08,8279.277,108.202
2018/12/4 3:00,108.08,108.22,107.67,108,2570.186,107.9925
2018/12/4 4:00,107.99,108.74,107.52,108.74,5127.61,108.2475
2018/12/4 5:00,108.73,110.59,108.73,110.38,9522.856,109.6075
2018/12/4 6:00,110.528,110.528,108.63,109.25,9754.36,109.734
2018/12/4 7:00,109.29,109.95,108.96,109.22,4173.732,109.355
2018/12/4 8:00,109.23,110.34,108.09,109.75,8987.197,109.3525
2018/12/4 9:00,109.6,110.78,109.6,109.91,3922.036,109.9725
2018/12/4 10:00,109.96,109.96,109.13,109.13,2182.103,109.545
2018/12/4 11:00,109.14,109.34,106.2,108.88,30621.43,108.39
2018/12/4 12:00,108.88,108.88,107.89,108.55,9723.55,108.55
2018/12/4 13:00,108.54,108.57,107,107.589,6161.674,107.92475
2018/12/4 14:00,107.49,113.28,106.2,112.16,71049.8,109.7825
2018/12/4 15:00,112.129,113.16,111.88,113,21510.54,112.54225
2018/12/4 16:00,113,114.5,112.08,112.08,19381.808,112.915
2018/12/4 17:00,112.09,113.18,112.08,112.76,5169.545,112.5275
2018/12/4 18:00,112.76,113.91,111.95,111.95,9061.422,112.6425
2018/12/4 19:00,111.95,112.48,111.53,112.361,5996.177,112.08025
2018/12/4 20:00,112.37,112.37,111.78,112.12,3661.29,112.16
2018/12/4 21:00,112.13,113.24,111.78,111.98,6703.25,112.2825
2018/12/4 22:00,111.989,113.57,111.989,113.28,8999.22,112.707
2018/12/4 23:00,113.33,115.48,112.8,113.26,39782.57,113.7175
2018/12/5 0:00,113.259,113.34,111.85,112.43,7728.36,112.71975
2018/12/5 1:00,112.42,112.42,110.91,111.54,11608.05,111.8225
2018/12/5 2:00,111.55,111.94,110.95,111.77,4969.711,111.5525
2018/12/5 3:00,111.77,111.929,111.08,111.22,1876.425,111.49975
2018/12/5 4:00,111.215,111.22,110.1,110.19,8803.931,110.68125
2018/12/5 5:00,110.2,111.51,109.31,110.85,9258.329,110.4675
2018/12/5 6:00,110.85,110.91,110.16,110.69,2897.226,110.6525
2018/12/5 7:00,110.69,111.06,110.05,110.77,3092.811,110.6425
2018/12/5 8:00,110.77,111.27,110.56,110.82,4000.623,110.855
2018/12/5 9:00,110.82,111.174,109.09,109.77,8535.842,110.2135
