date,open,close,high,low,volume,average,barCount
2020-06-25 00:30:00,25337.0,25392.0,25406.0,25297.0,5850,25328.04,3367
2020-06-25 00:45:00,25392.0,25432.0,25439.0,25362.0,4469,25397.94,2656
2020-06-25 01:00:00,25430.0,25374.0,25450.0,25373.0,4498,25409.9,2781
2020-06-25 01:15:00,25373.0,25306.0,25432.0,25301.0,4358,25368.626666666663,2834
2020-06-25 01:30:00,25304.0,25262.0,25304.0,25242.0,5190,25269.40666666667,3306
2020-06-25 01:45:00,25261.0,25298.0,25302.0,25218.0,4794,25268.76666666667,3247
2020-06-25 02:00:00,25297.0,25315.0,25339.0,25212.0,6875,25286.419999999995,4612
2020-06-25 02:15:00,25314.0,25360.0,25372.0,25306.0,4076,25339.779999999995,2765
2020-06-25 02:30:00,25361.0,25299.0,25395.0,25293.0,5551,25353.70666666667,3429
2020-06-25 02:45:00,25299.0,25305.0,25367.0,25285.0,4715,25318.833333333336,3111
2020-06-25 03:00:00,25306.0,25426.0,25437.0,25306.0,6352,25354.53333333333,4328
2020-06-25 03:15:00,25426.0,25384.0,25487.0,25383.0,7022,25425.76,4505
2020-06-25 03:30:00,25384.0,25446.0,25452.0,25340.0,5407,25382.66,3486
2020-06-25 03:45:00,25445.0,25332.0,25473.0,25290.0,11745,25369.35333333333,7638
2020-06-25 04:00:00,25334.0,25405.0,25406.0,25330.0,4510,25362.39333333333,3103
2020-06-25 04:30:00,25400.0,25371.0,25403.0,25363.0,937,25389.91333333333,629
2020-06-25 04:45:00,25367.0,25401.0,25404.0,25366.0,421,25391.226666666666,293
2020-06-25 06:00:00,25379.0,25361.0,25428.0,25336.0,1380,25387.68666666667,982
2020-06-25 06:15:00,25363.0,25396.0,25421.0,25345.0,758,25384.42666666667,562
2020-06-25 06:30:00,25394.0,25395.0,25405.0,25374.0,380,25388.11333333333,325
2020-06-25 06:45:00,25393.0,25345.0,25400.0,25327.0,573,25374.01333333333,470
2020-06-25 07:00:00,25345.0,25340.0,25353.0,25319.0,468,25341.48,392
2020-06-25 07:15:00,25343.0,25317.0,25353.0,25294.0,671,25329.12666666667,518
2020-06-25 07:30:00,25318.0,25321.0,25348.0,25286.0,1153,25314.64000000001,854
2020-06-25 07:45:00,25324.0,25296.0,25346.0,25293.0,765,25326.346666666665,600
2020-06-25 08:00:00,25297.0,25332.0,25380.0,25265.0,2086,25340.60666666667,1679
2020-06-25 08:15:00,25331.0,25424.0,25442.0,25330.0,1333,25399.386666666665,954
2020-06-25 08:30:00,25429.0,25397.0,25454.0,25390.0,1075,25418.46666666667,785
2020-06-25 08:45:00,25400.0,25435.0,25462.0,25398.0,1247,25433.92,974
2020-06-25 09:00:00,25434.0,25407.0,25469.0,25402.0,1170,25432.22,910
2020-06-25 09:15:00,25404.0,25336.0,25416.0,25313.0,1536,25376.80000000001,1139
2020-06-25 09:30:00,25331.0,25256.0,25332.0,25247.0,2185,25297.406666666666,1752
2020-06-25 09:45:00,25255.0,25213.0,25300.0,25203.0,1950,25268.766666666666,1506
2020-06-25 10:00:00,25215.0,25165.0,25226.0,25145.0,2157,25196.14666666667,1692
2020-06-25 10:15:00,25168.0,25225.0,25241.0,25166.0,2137,25207.80000000001,1509
2020-06-25 10:30:00,25227.0,25241.0,25264.0,25202.0,1169,25232.74,887
2020-06-25 10:45:00,25243.0,25255.0,25266.0,25204.0,1175,25235.29333333333,938
2020-06-25 11:00:00,25259.0,25262.0,25279.0,25241.0,771,25261.00666666667,578
2020-06-25 11:15:00,25259.0,25227.0,25270.0,25211.0,938,25241.06,710
2020-06-25 11:30:00,25226.0,25199.0,25245.0,25188.0,1229,25211.459999999995,849
2020-06-25 11:45:00,25201.0,25254.0,25263.0,25159.0,2059,25213.23333333333,1468
2020-06-25 12:00:00,25255.0,25262.0,25290.0,25247.0,978,25265.68666666667,684
2020-06-25 12:15:00,25264.0,25242.0,25266.0,25235.0,677,25245.286666666663,482
2020-06-25 12:30:00,25238.0,25212.0,25238.0,25197.0,824,25219.61333333333,643
2020-06-25 12:45:00,25211.0,25225.0,25236.0,25181.0,905,25205.13333333334,686
2020-06-25 13:00:00,25226.0,25229.0,25248.0,25201.0,1086,25230.246666666666,807
2020-06-25 13:15:00,25233.0,25254.0,25259.0,25217.0,496,25236.153333333332,391
2020-06-25 13:30:00,25255.0,25248.0,25300.0,25241.0,1143,25260.25333333333,872
2020-06-25 13:45:00,25248.0,25264.0,25269.0,25229.0,1272,25252.53333333333,833
2020-06-25 14:00:00,25262.0,25239.0,25319.0,25236.0,1885,25264.686666666665,1415
2020-06-25 14:15:00,25240.0,25220.0,25258.0,25214.0,1698,25234.63333333333,1217
2020-06-25 14:30:00,25221.0,25227.0,25278.0,25219.0,1372,25245.653333333332,1000
2020-06-25 14:45:00,25228.0,25221.0,25231.0,25189.0,1532,25211.779999999995,1032
2020-06-25 15:00:00,25222.0,25058.0,25242.0,25046.0,5148,25170.48,3790
2020-06-25 15:15:00,25060.0,25086.0,25097.0,25003.0,4796,25048.52666666667,3536
2020-06-25 15:30:00,25085.0,25071.0,25127.0,25060.0,2643,25088.833333333336,1961
2020-06-25 15:45:00,25070.0,25069.0,25101.0,25016.0,2839,25057.83333333333,2105
2020-06-25 16:00:00,25073.0,25212.0,25230.0,25068.0,4093,25149.246666666666,2940
2020-06-25 16:15:00,25214.0,25266.0,25321.0,25201.0,4098,25271.59333333333,2925
2020-06-25 16:30:00,25268.0,25347.0,25360.0,25250.0,2546,25276.82,1906
2020-06-25 16:45:00,25347.0,25337.0,25373.0,25324.0,2104,25347.28,1551
2020-06-25 17:00:00,25336.0,25343.0,25388.0,25310.0,2291,25345.66666666667,1749
2020-06-25 17:15:00,25345.0,25402.0,25404.0,25330.0,1992,25361.77333333333,1452
2020-06-25 17:30:00,25403.0,25285.0,25420.0,25276.0,3512,25382.48666666666,2380
2020-06-25 17:45:00,25287.0,25300.0,25339.0,25268.0,1154,25312.05333333333,811
2020-06-25 18:00:00,25300.0,25278.0,25337.0,25274.0,1009,25301.88,716
2020-06-25 18:15:00,25281.0,25296.0,25312.0,25254.0,913,25289.966666666664,626
2020-06-25 18:30:00,25296.0,25277.0,25318.0,25253.0,1183,25284.21333333333,895
2020-06-25 18:45:00,25277.0,25322.0,25324.0,25269.0,574,25293.14,429
2020-06-25 19:00:00,25319.0,25282.0,25323.0,25268.0,607,25289.88,474
2020-06-25 19:15:00,25279.0,25214.0,25279.0,25204.0,1228,25222.286666666663,868
2020-06-25 19:30:00,25214.0,25152.0,25232.0,25133.0,2516,25198.086666666666,1470
2020-06-25 19:45:00,25151.0,25128.0,25174.0,25115.0,2384,25142.41333333333,1460
2020-06-25 20:00:00,25129.0,25185.0,25194.0,25129.0,1397,25164.786666666663,968
2020-06-25 20:15:00,25187.0,25170.0,25193.0,25123.0,1197,25167.3,795
2020-06-25 20:30:00,25173.0,25168.0,25263.0,25083.0,5281,25165.67333333333,3471
2020-06-25 20:45:00,25166.0,25154.0,25197.0,25109.0,3275,25161.28000000001,2353
2020-06-25 21:00:00,25152.0,25236.0,25243.0,25140.0,3137,25197.13333333334,2246
2020-06-25 21:15:00,25238.0,25208.0,25281.0,25200.0,3987,25244.00666666666,2529
2020-06-25 21:30:00,25207.0,25124.0,25271.0,25091.0,12414,25192.62666666667,9391
2020-06-25 21:45:00,25126.0,25231.0,25233.0,25073.0,8731,25153.1,6156
2020-06-25 22:00:00,25229.0,25389.0,25400.0,25217.0,11457,25307.49333333333,7797
2020-06-25 22:15:00,25389.0,25438.0,25455.0,25338.0,8403,25394.66666666667,5673
2020-06-25 22:30:00,25439.0,25336.0,25453.0,25307.0,6653,25366.62,4415
2020-06-25 22:45:00,25335.0,25313.0,25383.0,25263.0,6706,25309.59333333333,4762
2020-06-25 23:00:00,25311.0,25288.0,25313.0,25197.0,7165,25253.52,5022
2020-06-25 23:15:00,25288.0,25317.0,25353.0,25278.0,4947,25322.94,3298
2020-06-25 23:30:00,25316.0,25252.0,25339.0,25196.0,7527,25256.18666666666,5287
2020-06-25 23:45:00,25252.0,25309.0,25321.0,25242.0,3332,25285.486666666675,2194
2020-06-26 00:00:00,25309.0,25351.0,25391.0,25309.0,5118,25356.4,2800
2020-06-26 00:15:00,25353.0,25361.0,25419.0,25353.0,3489,25386.4,2263
2020-06-26 00:30:00,25362.0,25412.0,25427.0,25335.0,5530,25376.06,3360
2020-06-26 00:45:00,25413.0,25379.0,25426.0,25361.0,2865,25389.54666666667,1825
2020-06-26 01:00:00,25378.0,25356.0,25379.0,25332.0,2599,25352.746666666666,1742
2020-06-26 01:15:00,25357.0,25362.0,25398.0,25345.0,3024,25374.026666666665,1783
2020-06-26 01:30:00,25360.0,25374.0,25404.0,25321.0,3390,25371.686666666665,2067
2020-06-26 01:45:00,25376.0,25353.0,25403.0,25345.0,1633,25372.266666666666,1154
2020-06-26 02:00:00,25353.0,25347.0,25365.0,25312.0,2537,25341.02666666667,1671
2020-06-26 02:15:00,25347.0,25321.0,25376.0,25286.0,2795,25330.51333333333,1731
2020-06-26 02:30:00,25320.0,25312.0,25322.0,25258.0,3620,25291.25333333333,2253
2020-06-26 02:45:00,25312.0,25321.0,25344.0,25287.0,2438,25316.28666666667,1580
2020-06-26 03:00:00,25320.0,25460.0,25481.0,25298.0,7415,25422.3,4483
2020-06-26 03:15:00,25458.0,25557.0,25581.0,25457.0,5972,25524.54,3686
2020-06-26 03:30:00,25559.0,25548.0,25600.0,25513.0,5537,25549.46000000001,3567
2020-06-26 03:45:00,25548.0,25606.0,25639.0,25501.0,8734,25564.55333333333,5592
2020-06-26 04:00:00,25605.0,25594.0,25659.0,25582.0,4537,25623.533333333336,2992
2020-06-26 04:30:00,25588.0,25537.0,25591.0,25496.0,2019,25532.700000000004,1342
2020-06-26 04:45:00,25539.0,25576.0,25582.0,25539.0,520,25562.98666666667,366
2020-06-26 06:00:00,25540.0,25531.0,25556.0,25517.0,592,25534.54,433
2020-06-26 06:15:00,25536.0,25550.0,25557.0,25505.0,345,25530.54666666667,238
2020-06-26 06:30:00,25551.0,25527.0,25551.0,25516.0,378,25530.72,291
2020-06-26 06:45:00,25526.0,25559.0,25565.0,25510.0,419,25541.13333333333,317
2020-06-26 07:00:00,25559.0,25545.0,25565.0,25535.0,397,25550.14666666667,323
2020-06-26 07:15:00,25546.0,25594.0,25608.0,25542.0,587,25570.04666666667,485
2020-06-26 07:30:00,25592.0,25609.0,25617.0,25589.0,618,25602.45333333333,476
2020-06-26 07:45:00,25612.0,25543.0,25618.0,25537.0,754,25580.64666666667,529
2020-06-26 08:00:00,25544.0,25479.0,25552.0,25455.0,2261,25516.98666666666,1782
2020-06-26 08:15:00,25478.0,25494.0,25517.0,25461.0,1049,25495.18666666667,780
2020-06-26 08:30:00,25496.0,25497.0,25502.0,25448.0,1030,25479.193333333336,868
2020-06-26 08:45:00,25501.0,25558.0,25564.0,25480.0,1208,25515.22,909
2020-06-26 09:00:00,25561.0,25576.0,25586.0,25536.0,881,25555.166666666664,722
2020-06-26 09:15:00,25577.0,25549.0,25580.0,25538.0,692,25560.55333333333,563
2020-06-26 09:30:00,25551.0,25530.0,25555.0,25515.0,712,25535.886666666665,607
2020-06-26 09:45:00,25529.0,25566.0,25586.0,25527.0,677,25561.6,549
2020-06-26 10:00:00,25567.0,25544.0,25577.0,25538.0,529,25557.98,418
2020-06-26 10:15:00,25542.0,25503.0,25547.0,25481.0,1119,25502.72,832
2020-06-26 10:30:00,25500.0,25504.0,25530.0,25493.0,589,25510.45333333333,415
2020-06-26 10:45:00,25506.0,25504.0,25540.0,25503.0,355,25518.52,266
2020-06-26 11:00:00,25505.0,25484.0,25528.0,25481.0,542,25505.13333333333,395
2020-06-26 11:15:00,25485.0,25516.0,25527.0,25483.0,357,25505.320000000003,278
2020-06-26 11:30:00,25517.0,25540.0,25558.0,25510.0,506,25534.71333333333,366
2020-06-26 11:45:00,25538.0,25543.0,25555.0,25530.0,279,25541.126666666663,211
2020-06-26 12:00:00,25546.0,25573.0,25591.0,25541.0,938,25569.806666666664,590
2020-06-26 12:15:00,25573.0,25635.0,25653.0,25570.0,1539,25609.9,933
2020-06-26 12:30:00,25636.0,25637.0,25645.0,25619.0,487,25628.64666666667,353
2020-06-26 12:45:00,25637.0,25596.0,25646.0,25577.0,713,25608.779999999995,484
2020-06-26 13:00:00,25597.0,25611.0,25637.0,25595.0,791,25612.8,605
2020-06-26 13:15:00,25612.0,25600.0,25613.0,25588.0,427,25599.400000000005,296
2020-06-26 13:30:00,25603.0,25599.0,25614.0,25565.0,604,25593.066666666666,431
2020-06-26 13:45:00,25597.0,25564.0,25612.0,25554.0,579,25584.346666666668,433
2020-06-26 14:00:00,25565.0,25480.0,25568.0,25467.0,2834,25520.353333333325,1646
2020-06-26 14:15:00,25484.0,25461.0,25501.0,25454.0,959,25480.34,699
2020-06-26 14:30:00,25459.0,25502.0,25505.0,25451.0,916,25486.75333333333,578
2020-06-26 14:45:00,25501.0,25480.0,25512.0,25472.0,602,25497.366666666665,477
2020-06-26 15:00:00,25478.0,25426.0,25522.0,25416.0,1834,25484.61333333333,1424
2020-06-26 15:15:00,25423.0,25447.0,25453.0,25409.0,1569,25427.10666666667,1193
2020-06-26 15:30:00,25448.0,25460.0,25462.0,25425.0,935,25442.70666666667,662
2020-06-26 15:45:00,25461.0,25476.0,25504.0,25457.0,1528,25479.706666666665,1023
2020-06-26 16:00:00,25477.0,25354.0,25482.0,25335.0,2707,25393.246666666666,1931
2020-06-26 16:15:00,25356.0,25366.0,25378.0,25338.0,1227,25363.80000000001,846
2020-06-26 16:30:00,25365.0,25409.0,25409.0,25358.0,1220,25382.53333333334,738
2020-06-26 16:45:00,25410.0,25436.0,25458.0,25403.0,1762,25425.46000000001,1223
2020-06-26 17:00:00,25436.0,25457.0,25481.0,25419.0,1574,25444.31333333333,1163
2020-06-26 17:15:00,25459.0,25463.0,25480.0,25450.0,1404,25462.08666666667,1009
2020-06-26 17:30:00,25463.0,25517.0,25528.0,25457.0,1813,25500.79333333333,1223
2020-06-26 17:45:00,25517.0,25518.0,25528.0,25493.0,1582,25508.79333333333,1134
2020-06-26 18:00:00,25516.0,25546.0,25566.0,25512.0,1939,25540.326666666664,1419
2020-06-26 18:15:00,25547.0,25557.0,25586.0,25517.0,1793,25542.48666666667,1301
2020-06-26 18:30:00,25556.0,25553.0,25571.0,25539.0,1205,25553.34,860
2020-06-26 18:45:00,25555.0,25570.0,25579.0,25532.0,1490,25549.07333333333,920
2020-06-26 19:00:00,25570.0,25577.0,25622.0,25567.0,1949,25594.74,1353
2020-06-26 19:15:00,25577.0,25534.0,25581.0,25530.0,1358,25554.14,926
2020-06-26 19:30:00,25535.0,25538.0,25556.0,25514.0,1246,25533.34,891
2020-06-26 19:45:00,25539.0,25509.0,25545.0,25498.0,1207,25517.33333333333,884
2020-06-26 20:00:00,25509.0,25459.0,25515.0,25446.0,2459,25490.66666666667,1551
2020-06-26 20:15:00,25460.0,25474.0,25480.0,25452.0,1580,25467.000000000004,1087
2020-06-26 20:30:00,25475.0,25456.0,25503.0,25444.0,1729,25465.746666666666,1280
2020-06-26 20:45:00,25457.0,25412.0,25464.0,25379.0,2744,25430.70666666667,1942
2020-06-26 21:00:00,25410.0,25436.0,25444.0,25399.0,1275,25426.76,993
2020-06-26 21:15:00,25434.0,25432.0,25457.0,25415.0,1474,25438.68666666667,1105
2020-06-26 21:30:00,25435.0,25309.0,25474.0,25300.0,12444,25380.91333333333,9416
2020-06-26 21:45:00,25308.0,25339.0,25354.0,25283.0,9116,25322.38,6406
2020-06-26 22:00:00,25336.0,25221.0,25345.0,25205.0,7835,25265.820000000003,5183
2020-06-26 22:15:00,25220.0,25150.0,25221.0,25092.0,9701,25154.493333333336,6419
2020-06-26 22:30:00,25150.0,25081.0,25175.0,25000.0,13311,25069.27333333333,9102
2020-06-26 22:45:00,25079.0,25047.0,25103.0,24976.0,10555,25046.72,7708
2020-06-26 23:00:00,25047.0,25115.0,25165.0,25038.0,8961,25103.96000000001,5895
2020-06-26 23:15:00,25115.0,25067.0,25118.0,25031.0,7314,25069.886666666665,5097
2020-06-26 23:30:00,25068.0,25066.0,25106.0,25015.0,6286,25064.926666666666,4191
2020-06-26 23:45:00,25064.0,25088.0,25111.0,25042.0,4400,25068.22,2907
2020-06-27 00:00:00,25089.0,25018.0,25095.0,25004.0,4282,25041.226666666666,2783
2020-06-27 00:15:00,25017.0,25026.0,25037.0,24918.0,8088,24994.48,4711
2020-06-27 00:30:00,25026.0,25008.0,25038.0,24984.0,6558,25006.99333333333,3475
2020-06-27 00:45:00,25006.0,25050.0,25059.0,24964.0,4944,25013.61333333333,3154
2020-06-27 01:00:00,25049.0,25058.0,25113.0,25025.0,4936,25081.12,3025
2020-06-27 01:15:00,25058.0,25070.0,25092.0,25046.0,3253,25066.12000000001,2044
2020-06-27 01:30:00,25070.0,25062.0,25105.0,25043.0,4264,25075.63333333333,2704
2020-06-27 01:45:00,25062.0,25025.0,25073.0,25024.0,2297,25048.30000000001,1489
2020-06-27 02:00:00,25024.0,24982.0,25041.0,24978.0,5286,25008.700000000004,3164
2020-06-27 02:15:00,24981.0,24934.0,24988.0,24908.0,4138,24961.566666666666,2560
2020-06-27 02:30:00,24932.0,24901.0,24956.0,24891.0,5060,24919.44,3324
2020-06-27 02:45:00,24900.0,24921.0,24944.0,24857.0,5760,24906.266666666666,3642
2020-06-27 03:00:00,24920.0,24933.0,24968.0,24872.0,6558,24915.706666666665,3751
2020-06-27 03:15:00,24931.0,24903.0,24947.0,24843.0,6983,24891.746666666666,4213
2020-06-27 03:30:00,24902.0,24982.0,24982.0,24837.0,7351,24881.71333333333,4708
2020-06-27 03:45:00,24981.0,24890.0,25009.0,24875.0,12865,24930.653333333332,8435
2020-06-27 04:00:00,24892.0,24959.0,25005.0,24885.0,6997,24954.51333333333,4797
2020-06-27 04:30:00,24960.0,24928.0,24960.0,24910.0,864,24923.72666666667,605
2020-06-27 04:45:00,24929.0,24900.0,24937.0,24890.0,656,24909.740000000005,436
2020-06-29 06:00:00,24777.0,24752.0,24835.0,24743.0,3709,24774.95333333333,2219
2020-06-29 06:15:00,24752.0,24817.0,24830.0,24746.0,1726,24801.54,1265
2020-06-29 06:30:00,24816.0,24830.0,24862.0,24810.0,1066,24829.66666666667,738
2020-06-29 06:45:00,24833.0,24840.0,24868.0,24819.0,546,24838.77333333333,417
2020-06-29 07:00:00,24840.0,24845.0,24859.0,24802.0,617,24825.53333333333,527
2020-06-29 07:15:00,24843.0,24792.0,24850.0,24785.0,479,24817.60666666667,362
2020-06-29 07:30:00,24787.0,24917.0,24921.0,24786.0,1238,24857.54666666667,896
2020-06-29 07:45:00,24916.0,24882.0,24926.0,24873.0,676,24904.11333333333,497
2020-06-29 08:00:00,24884.0,24881.0,24913.0,24845.0,1000,24879.04666666668,734
2020-06-29 08:15:00,24882.0,24860.0,24882.0,24826.0,659,24853.13333333334,496
2020-06-29 08:30:00,24859.0,24871.0,24897.0,24835.0,718,24865.42,543
2020-06-29 08:45:00,24875.0,24932.0,24947.0,24871.0,818,24900.406666666666,612
2020-06-29 09:00:00,24932.0,25014.0,25044.0,24927.0,1400,24958.68,1001
2020-06-29 09:15:00,25013.0,25025.0,25048.0,24993.0,1183,25021.000000000004,925
2020-06-29 09:30:00,25023.0,25018.0,25061.0,24980.0,1261,25012.040000000005,1021
2020-06-29 09:45:00,25019.0,25048.0,25055.0,25016.0,1156,25036.91333333333,851
2020-06-29 10:00:00,25046.0,25075.0,25080.0,25008.0,908,25032.21333333333,726
2020-06-29 10:15:00,25073.0,25035.0,25078.0,25027.0,716,25045.126666666663,525
2020-06-29 10:30:00,25034.0,25005.0,25035.0,24992.0,963,25007.24,692
2020-06-29 10:45:00,25008.0,24979.0,25024.0,24942.0,1249,24991.21333333333,909
2020-06-29 11:00:00,24979.0,24942.0,25001.0,24926.0,827,24968.28666666667,616
2020-06-29 11:15:00,24942.0,24943.0,24972.0,24927.0,904,24948.320000000003,651
2020-06-29 11:30:00,24941.0,24886.0,24960.0,24884.0,1054,24926.16000000001,813
2020-06-29 11:45:00,24887.0,24907.0,24921.0,24878.0,770,24897.566666666666,549
2020-06-29 12:00:00,24911.0,24900.0,24955.0,24896.0,805,24920.46666666667,630
2020-06-29 12:15:00,24898.0,24913.0,24923.0,24879.0,569,24905.51333333333,439
2020-06-29 12:30:00,24914.0,24874.0,24928.0,24843.0,1418,24885.886666666665,1000
2020-06-29 12:45:00,24873.0,24862.0,24889.0,24849.0,752,24869.086666666666,534
2020-06-29 13:00:00,24859.0,24936.0,24949.0,24859.0,1091,24910.88666666667,826
2020-06-29 13:15:00,24939.0,24967.0,24982.0,24924.0,765,24937.60666666667,556
2020-06-29 13:30:00,24965.0,24931.0,24974.0,24921.0,874,24943.63333333333,611
2020-06-29 13:45:00,24931.0,24875.0,24938.0,24870.0,1030,24894.88666666667,756
2020-06-29 14:00:00,24876.0,24897.0,24935.0,24839.0,1783,24882.05333333333,1345
2020-06-29 14:15:00,24900.0,24960.0,24965.0,24875.0,1055,24929.39333333333,802
2020-06-29 14:30:00,24958.0,24928.0,24988.0,24926.0,1016,24952.88,770
2020-06-29 14:45:00,24930.0,24942.0,24973.0,24899.0,817,24935.98,644
2020-06-29 15:00:00,24941.0,25043.0,25057.0,24940.0,2998,25004.59333333333,2200
2020-06-29 15:15:00,25044.0,25023.0,25057.0,25009.0,1694,25031.84,1250
2020-06-29 15:30:00,25024.0,25001.0,25033.0,24990.0,1277,25017.78666666667,941
2020-06-29 15:45:00,25002.0,24998.0,25014.0,24940.0,1431,24985.086666666666,1000
2020-06-29 16:00:00,24999.0,24921.0,24999.0,24908.0,1747,24956.97999999999,1210
2020-06-29 16:15:00,24918.0,24963.0,24964.0,24912.0,1225,24935.79333333333,906
2020-06-29 16:30:00,24961.0,24992.0,25001.0,24944.0,1109,24967.49333333333,819
2020-06-29 16:45:00,24995.0,25026.0,25036.0,24986.0,1035,25010.48666666667,765
2020-06-29 17:00:00,25025.0,24999.0,25028.0,24974.0,1415,25003.29333333333,943
2020-06-29 17:15:00,25003.0,25007.0,25029.0,25002.0,690,25017.020000000004,517
2020-06-29 17:30:00,25006.0,25051.0,25072.0,24966.0,2698,25038.846666666668,1546
2020-06-29 17:45:00,25052.0,25070.0,25088.0,25050.0,2065,25064.3,1212
2020-06-29 18:00:00,25070.0,25026.0,25094.0,25006.0,3143,25041.52666666667,2261
2020-06-29 18:15:00,25024.0,25043.0,25050.0,25020.0,816,25038.08,603
2020-06-29 18:30:00,25041.0,25008.0,25048.0,24981.0,1362,25019.58666666667,964
2020-06-29 18:45:00,25010.0,25054.0,25063.0,25008.0,1227,25046.51333333333,929
2020-06-29 19:00:00,25056.0,25057.0,25067.0,25028.0,1632,25049.42000000001,1031
2020-06-29 19:15:00,25058.0,25103.0,25113.0,25039.0,1704,25075.91333333333,1053
2020-06-29 19:30:00,25103.0,25093.0,25108.0,25077.0,944,25091.12666666667,620
2020-06-29 19:45:00,25094.0,25164.0,25192.0,25079.0,3251,25128.26,2141
2020-06-29 20:00:00,25165.0,25149.0,25178.0,25134.0,2205,25152.92,1490
2020-06-29 20:15:00,25150.0,25107.0,25157.0,25099.0,1344,25128.56,937
2020-06-29 20:30:00,25109.0,25068.0,25120.0,25051.0,2169,25092.47333333333,1399
2020-06-29 20:45:00,25069.0,25067.0,25091.0,25035.0,2027,25071.11333333334,1272
2020-06-29 21:00:00,25068.0,25059.0,25084.0,25047.0,2872,25062.62,1612
2020-06-29 21:15:00,25058.0,25093.0,25094.0,25057.0,2173,25076.86666666666,1260
2020-06-29 21:30:00,25090.0,24986.0,25125.0,24963.0,14764,25042.153333333332,9896
2020-06-29 21:45:00,24987.0,25094.0,25125.0,24965.0,9832,25051.853333333336,6486
2020-06-29 22:00:00,25093.0,25206.0,25227.0,25092.0,10613,25153.32,6858
2020-06-29 22:15:00,25206.0,25216.0,25260.0,25197.0,6731,25223.33333333333,4238
2020-06-29 22:30:00,25219.0,25288.0,25314.0,25207.0,9485,25254.94000000001,5939
2020-06-29 22:45:00,25287.0,25281.0,25351.0,25270.0,6177,25298.43333333333,3947
2020-06-29 23:00:00,25282.0,25245.0,25304.0,25245.0,5330,25270.91333333333,3322
2020-06-29 23:15:00,25245.0,25326.0,25339.0,25225.0,6403,25278.92,4009
2020-06-29 23:30:00,25326.0,25320.0,25345.0,25288.0,4224,25315.3,2702
2020-06-29 23:45:00,25320.0,25251.0,25330.0,25243.0,4903,25285.96666666667,2966
2020-06-30 00:00:00,25251.0,25282.0,25306.0,25251.0,3046,25280.4,1850
2020-06-30 00:15:00,25283.0,25332.0,25348.0,25269.0,4115,25320.226666666666,2183
2020-06-30 00:30:00,25334.0,25349.0,25363.0,25327.0,2985,25346.33333333333,1747
2020-06-30 00:45:00,25350.0,25317.0,25371.0,25310.0,2958,25345.846666666668,1604
2020-06-30 01:00:00,25317.0,25348.0,25352.0,25308.0,2222,25325.78666666667,1327
2020-06-30 01:15:00,25348.0,25373.0,25378.0,25336.0,2288,25356.1,1253
2020-06-30 01:30:00,25373.0,25390.0,25411.0,25349.0,3812,25377.25333333333,1927
2020-06-30 01:45:00,25390.0,25365.0,25400.0,25356.0,2025,25373.82,1194
2020-06-30 02:00:00,25365.0,25356.0,25390.0,25343.0,2659,25363.500000000004,1533
2020-06-30 02:15:00,25356.0,25346.0,25380.0,25339.0,1718,25362.68,1087
2020-06-30 02:30:00,25346.0,25370.0,25376.0,25341.0,2081,25355.43333333333,1172
2020-06-30 02:45:00,25370.0,25347.0,25378.0,25319.0,3016,25345.18,1720
2020-06-30 03:00:00,25347.0,25298.0,25360.0,25285.0,3769,25312.01333333333,2254
2020-06-30 03:15:00,25298.0,25328.0,25343.0,25298.0,2791,25323.44,1694
2020-06-30 03:30:00,25328.0,25337.0,25389.0,25316.0,3900,25358.73333333334,2332
2020-06-30 03:45:00,25338.0,25466.0,25469.0,25295.0,10103,25351.22666666668,5645
2020-06-30 04:00:00,25467.0,25494.0,25509.0,25460.0,7081,25486.266666666666,4327
2020-06-30 04:30:00,25488.0,25522.0,25543.0,25481.0,1476,25500.826666666664,907
2020-06-30 04:45:00,25523.0,25490.0,25532.0,25487.0,910,25507.74,530
2020-06-30 06:00:00,25479.0,25498.0,25515.0,25466.0,1105,25489.36,750
2020-06-30 06:15:00,25502.0,25543.0,25557.0,25498.0,788,25542.51333333333,563
2020-06-30 06:30:00,25544.0,25572.0,25585.0,25540.0,930,25565.36,592
2020-06-30 06:45:00,25574.0,25578.0,25604.0,25570.0,651,25583.09333333333,396
2020-06-30 07:00:00,25578.0,25568.0,25591.0,25560.0,435,25573.71333333333,296
2020-06-30 07:15:00,25568.0,25565.0,25576.0,25557.0,252,25564.7,171
2020-06-30 07:30:00,25563.0,25573.0,25607.0,25563.0,488,25589.833333333336,347
2020-06-30 07:45:00,25572.0,25550.0,25572.0,25538.0,515,25549.833333333336,400
2020-06-30 08:00:00,25549.0,25513.0,25549.0,25509.0,859,25521.79333333333,666
2020-06-30 08:15:00,25514.0,25504.0,25535.0,25489.0,593,25506.966666666664,457
2020-06-30 08:30:00,25506.0,25526.0,25531.0,25481.0,576,25501.646666666664,454
2020-06-30 08:45:00,25529.0,25485.0,25538.0,25464.0,657,25505.89333333333,539
2020-06-30 09:00:00,25485.0,25555.0,25560.0,25472.0,1261,25521.18,972
2020-06-30 09:15:00,25555.0,25545.0,25555.0,25534.0,401,25545.02,328
2020-06-30 09:30:00,25546.0,25555.0,25578.0,25523.0,721,25551.826666666664,533
2020-06-30 09:45:00,25553.0,25527.0,25555.0,25507.0,642,25530.04666666667,493
2020-06-30 10:00:00,25525.0,25561.0,25561.0,25524.0,414,25545.406666666666,322
